gene_id,normal_mean,primary_mean,primary_minus_normal
CYP26C1,0.006028083333333333,0.01261165,0.006583566666666667
INE2,0.4847390555555556,0.5371498888888888,0.05241083333333324
KARS,41.10292777777778,62.40139444444445,21.29846666666667
GOLPH3,45.76985555555556,47.34638888888889,1.5765333333333302
GPC3,2.8263511111111113,2.132582277777778,-0.6937688333333334
NCF1B,1.9925435,1.4187223333333334,-0.5738211666666666
PP7080,40.980733888888885,19.88486055555556,-21.095873333333326
U2AF2,40.91038333333333,46.34339444444444,5.433011111111114
XBP1,105.24365555555556,106.55527777777777,1.311622222222212
LOC100505583,0.004805465555555556,0.0017728388888888888,-0.003032626666666667
MIR548AA2,0.0,0.0,0.0
RBM19,3.772937777777778,4.967466666666667,1.1945288888888888
NHP2L1,48.43393333333333,57.550533333333334,9.116600000000005
ANKRD20A12P,0.17763802777777776,0.19113780000000002,0.013499772222222262
BBS5,2.5912311111111115,3.201582222222222,0.6103511111111106
PUF60,39.82709444444444,50.86438888888889,11.037294444444449
OR2D2,0.004210605555555556,0.014780194444444443,0.010569588888888887
SCEL,0.5673631722222221,0.6892427944444446,0.12187962222222248
KCNA4,0.021332954444444444,0.005129993333333333,-0.01620296111111111
DUS3L,7.398850555555557,11.21710888888889,3.8182583333333326
SETD8,12.523120555555558,12.622718888888889,0.09959833333333101
SNRNP70,57.67916666666666,63.287716666666675,5.608550000000015
GIF,0.05370603333333334,1.00110335,0.9473973166666666
TNRC18,15.402933333333332,21.643533333333334,6.240600000000002
UNK,9.869141111111112,9.651172777777779,-0.21796833333333332
ARSD,16.08905,14.016637777777778,-2.0724122222222228
NUCKS1,33.21086666666666,39.02939444444444,5.818527777777781
TRPM8,0.013125852777777778,0.010275412777777777,-0.002850440000000001
FCHSD1,3.2498594444444446,3.004431111111111,-0.2454283333333338
TMEM247,0.0,0.0,0.0
PCDHGB7,1.1108877222222222,0.9822650000000002,-0.12862272222222204
SPTBN1,40.35901111111111,41.99412222222222,1.635111111111108
DEGS2,12.807191666666666,12.410687666666668,-0.3965039999999984
MIR4753,0.0,0.0,0.0
SLC12A3,0.015038855555555557,0.012210370555555556,-0.0028284850000000004
DBX1,0.013299183333333332,0.021946283333333334,0.008647100000000001
CATSPER2,0.6162458333333334,0.5281533333333334,-0.08809250000000002
PLEKHA6,18.860219444444443,12.907431666666668,-5.952787777777775
ITPR2,3.5500333333333334,3.4742788888888887,-0.07575444444444468
COL9A3,1.3894156666666666,3.454216111111111,2.0648004444444448
WNT6,0.5134965222222222,0.3996849444444444,-0.11381157777777778
XPO4,2.573625,5.03959388888889,2.4659688888888898
DPCR1,0.005100397222222223,0.028676178333333333,0.02357578111111111
HNRNPKP3,0.003815733333333333,0.0013731611111111111,-0.002442572222222222
PPIP5K2,7.564985000000001,6.508220555555556,-1.056764444444445
LOC728558,0.12141804444444444,0.12851644444444443,0.007098399999999991
MIR502,0.0,0.0,0.0
MIR506,0.0,0.0,0.0
CRX,0.0325629,0.027247735555555555,-0.005315164444444444
EGF,0.5938556666666668,0.8162738105555556,0.2224181438888888
IQGAP1,43.23616111111111,40.08522777777778,-3.1509333333333274
MIR5091,0.0,0.0,0.0
VWA3B,0.29405060555555557,0.15300776666666666,-0.1410428388888889
RBBP5,5.513765,5.941869444444445,0.42810444444444506
ENTPD3-AS1,0.3726727944444444,0.31072963333333337,-0.061943161111111034
FAM43B,0.11888638333333335,0.1093494,-0.009536983333333346
ATG12,6.355810555555555,7.283026111111111,0.9272155555555557
TJP1,9.058841666666666,8.860565555555556,-0.19827611111110954
AASDH,2.454072222222222,2.635257777777778,0.18118555555555593
RBBP7,44.58944444444444,56.26074444444444,11.671300000000002
SLC25A21,0.11161472777777777,0.3008838388888889,0.18926911111111117
LOC150197,0.19039832777777776,0.4701748166666666,0.27977648888888884
LAMA4,9.038028333333333,12.670731666666667,3.6327033333333336
LRRC59,48.819027777777784,58.047233333333324,9.22820555555554
MIR202,0.0,0.0,0.0
HS6ST1,15.675988888888892,13.574772222222222,-2.1012166666666694
KCNE1,0.019370871111111108,0.028206261111111113,0.008835390000000005
MIR548I1,4.455648888888889,0.2775788888888889,-4.17807
PCDHGA2,0.24497732222222224,0.2801683444444445,0.03519102222222226
MIR4684,0.0,0.0,0.0
BAX,46.36477222222223,51.86850555555556,5.503733333333329
RUSC2,2.6849883333333335,3.895228888888889,1.2102405555555555
TRIB1,28.818712777777776,24.116972222222223,-4.701740555555553
FBF1,0.9024127222222221,1.2403170555555556,0.3379043333333335
EXOG,1.168686222222222,1.4652892777777777,0.29660305555555566
SNORD114-20,0.0,0.0,0.0
VWC2L,0.005652316666666667,0.0,-0.005652316666666667
MIR4432,0.0,0.0,0.0
C9orf78,28.213522222222224,30.430844444444443,2.2173222222222186
CREB3L1,35.10268333333333,38.47977222222222,3.377088888888892
MIR34C,0.0,0.0,0.0
