gene_id,value
K04015,-0.2
K04016,-0.2
K04018,1.0
K04027,-0.2
K04030,1.0
K04033,0.8
K04034,1.0
K04042,0.0
K04043,0.0
K04045,0.2
K04046,0.8
K04047,0.0
K04061,-1.0
K04062,1.0
K04063,0.0
K04065,1.0
K04066,0.0
K04068,-0.8
K04069,-0.8
K04072,-1.0
K04074,-1.0
K04075,0.0
K04077,0.0
K04078,0.0
K04079,-0.6
K04080,1.0
K04082,-0.2
K04083,0.0
K04085,-0.19999999999999996
K04087,0.8
K04088,1.0
K04090,0.4
K04091,1.0
K04092,1.0
K04094,0.0
K04095,-0.4
K04096,0.0
K04097,1.0
K04098,1.0
K04102,0.8
K04103,0.2
K04110,0.4
K04125,0.4
K04127,0.2
K04343,0.8
K04477,-0.2
K04485,0.0
K04486,-1.0
K04487,0.0
K04488,0.0
K04518,1.0
K04562,-1.0
K04564,0.0
K04565,1.0
K04567,0.0
K04568,1.0
K04643,-0.4
K04653,-0.2
K04654,-0.2
K04719,0.8
K04744,0.8
K04749,-1.0
K04750,0.0
K04751,1.0
K04752,1.0
K04753,-0.2
K04754,-0.2
K04755,1.0
K04756,1.0
K04757,-1.0
K04758,-0.6
K04759,-0.6
K04760,1.0
K04761,1.0
K04762,0.0
K04763,0.0
K04764,1.0
K04765,1.0
K04766,-1.0
K04767,0.0
K04768,0.0
K04771,-0.2
K04772,0.6
K04773,1.0
K04775,0.2
K04780,0.2
K04884,1.0
K05020,-1.0
K05275,0.6
K05299,0.4
K05301,1.0
K05303,0.2
K05308,1.0
K05311,-1.0
K05337,-1.0
K05339,-1.0
K05340,-0.4
K05343,1.0
K05346,1.0
K05349,0.0
K05350,0.0
K05351,1.0
K05358,1.0
K05366,0.0
K05367,0.8
K05375,0.4
K05384,-1.0
K05389,-1.0
K05499,0.0
K05516,0.0
K05520,-1.0
K05523,0.2
K05524,1.0
K05527,1.0
K05539,1.0
K05540,0.0
K05548,1.0
K05549,0.2
K05550,0.2
K05555,0.0
K05558,0.2
K05559,-0.2
K05565,0.0
K05566,0.0
K05567,0.19999999999999996
K05568,0.0
K05569,0.0
K05570,-0.19999999999999996
K05571,0.0
K05589,1.0
K05592,0.0
K05593,-1.0
K05594,1.0
K05595,1.0
K05596,1.0
K05603,1.0
K05605,1.0
K05606,0.0
K05614,-1.0
K05685,0.8
K05710,0.8
K05711,-0.2
K05712,0.0
K05714,0.0
K05715,0.4
K05770,-0.6
K05774,1.0
K05777,-1.0
K05780,1.0
K05781,1.0
K05782,1.0
K05783,0.2
K05784,0.2
K05785,0.6
K05786,0.0
K05788,1.0
K05794,0.0
K05795,0.2
K05799,0.0
K05800,0.4
K05801,1.0
K05802,1.0
K05803,0.2
K05805,1.0
K05807,1.0
K05808,0.0
K05810,0.0
K05813,0.4
K05814,0.4
K05815,0.4
K05820,0.0
K05822,-1.0
K05823,-1.0
K05825,1.0
K05832,1.0
K05833,1.0
K05834,1.0
K05835,1.0
K05836,1.0
K05837,-1.0
K05838,0.8
K05841,0.2
K05844,-1.0
K05845,0.4
K05846,0.0
K05847,0.0
K05851,-0.2
K05874,0.0
K05875,1.0
K05876,0.2
K05878,0.0
K05879,0.0
K05881,0.0
K05882,1.0
K05884,1.0
K05895,0.6
K05896,0.0
K05897,-0.2
K05898,0.2
K05901,0.0
K05916,0.0
K05925,0.2
K05928,0.4
K05936,1.0
K05937,-0.6
K05939,0.8
K05946,1.0
K05964,-0.2
K05967,-0.4
K05972,1.0
K05973,1.0
K05985,-1.0
K05986,0.4
K05989,1.0
K05995,-0.20000000000000007
K06016,1.0
K06019,-1.0
K06020,1.0
K06023,0.0
K06024,0.0
K06030,-1.0
K06035,0.4
K06037,1.0
K06041,0.8
K06042,1.0
K06044,1.0
K06046,0.2
K06048,1.0
K06075,1.0
K06076,1.0
K06113,-0.39999999999999997
K06117,0.0
K06118,1.0
K06123,1.0
K06125,1.0
K06127,1.0
K06131,0.0
K06132,0.2
K06133,0.2
K06134,0.2
K06145,0.8
K06147,1.0
K06148,0.6
K06149,-0.19999999999999996
K06151,0.4
K06153,0.0
K06156,-1.0
K06158,0.0
K06162,1.0
K06163,1.0
K06164,1.0
K06165,1.0
K06166,1.0
K06167,0.0
K06168,0.8
K06173,0.0
K06178,0.0
K06179,1.0
K06180,0.0
K06182,-1.0
K06183,-1.0
K06186,1.0
K06187,0.0
K06188,1.0
K06189,0.8
K06190,1.0
K06191,1.0
K06193,0.0
K06194,1.0
K06195,1.0
K06196,0.0
K06198,-0.8
K06199,0.0
K06200,-1.0
K06201,0.0
K06203,1.0
K06204,0.0
K06205,-0.2
K06206,-0.6
K06207,0.0
K06211,0.2
K06213,0.0
K06215,-1.0
K06217,0.0
K06218,0.39999999999999997
K06221,0.0
K06222,0.6
K06265,0.8
K06281,-0.2
K06284,-1.0
K06286,-1.0
K06287,0.0
K06306,-0.4
K06320,0.0
K06324,-0.6
K06330,-0.4
K06349,-1.0
K06350,0.2
K06351,1.0
K06375,-1.0
K06376,-1.0
K06377,-1.0
K06384,-0.4
K06400,-0.19999999999999996
K06409,-1.0
K06412,-1.0
K06413,-1.0
K06415,1.0
K06416,-1.0
K06439,-0.2
K06440,-0.2
K06442,0.0
K06518,-1.0
K06568,-0.4
K06595,-0.8
K06599,1.0
K06601,1.0
K06602,1.0
K06603,-1.0
K06604,-1.0
K06605,1.0
K06606,1.0
K06607,0.4
K06720,1.0
K06726,-0.6
K06816,0.8
K06861,0.8
K06865,-1.0
K06867,-0.19999999999999996
K06876,-1.0
K06877,-0.4
K06878,0.0
K06879,-0.2
K06881,-1.0
K06882,-0.4
K06883,-0.8
K06885,-1.0
K06886,0.19999999999999996
K06889,0.0
K06890,1.0
K06891,1.0
K06893,1.0
K06894,1.0
K06895,0.8
K06896,-0.4
K06901,-1.0
K06902,1.0
K06903,0.0
K06904,-0.2
K06905,0.2
K06906,0.2
K06907,0.2
K06908,0.2
K06909,-0.2
K06910,0.8
K06911,0.0
K06912,0.2
K06915,1.0
K06916,0.8
K06918,1.0
K06919,0.0
K06920,0.0
K06921,0.6
K06923,1.0
K06925,-1.0
K06929,0.0
K06930,0.6000000000000001
K06934,0.2
K06938,0.2
K06940,1.0
K06941,0.0
K06946,-1.0
K06948,-1.0
K06949,0.0
K06950,0.0
K06952,1.0
K06953,1.0
K06954,1.0
K06958,-1.0
K06959,0.0
K06962,-1.0
K06966,0.2
K06967,-1.0
K06968,-0.2
K06969,1.0
K06971,1.0
K06973,-1.0
K06975,1.0
K06976,-1.0
K06978,1.0
K06980,1.0
K06985,0.8
K06987,1.0
K06988,0.0
K06989,0.2
K06994,-1.0
K06995,1.0
K06996,1.0
K06997,0.0
K06998,1.0
K06999,0.4
K07000,-0.2
K07001,1.0
K07002,1.0
K07004,0.0
K07005,1.0
K07006,1.0
K07007,0.0
K07010,1.0
K07012,-0.4
K07015,-1.0
K07017,0.0
K07018,0.8
K07020,0.6
K07025,-0.19999999999999996
K07027,0.2
K07028,0.0
K07029,0.0
K07030,-1.0
K07031,0.2
K07032,0.0
K07035,-1.0
K07037,-1.0
K07038,-0.6
K07039,0.4
K07040,0.0
K07041,-0.2
K07042,0.0
K07046,1.0
K07047,-0.19999999999999996
K07048,1.0
K07050,0.0
K07052,-1.0
K07054,0.0
K07055,-0.2
K07056,0.0
K07058,0.0
K07059,1.0
K07062,1.0
K07064,0.4
K07071,-0.8
K07074,0.2
K07075,0.0
K07076,0.0
K07079,0.4
K07082,0.0
K07084,-1.0
K07085,-0.2
K07086,-1.0
K07089,-0.4
K07090,0.0
K07091,1.0
K07092,0.0
K07094,-1.0
K07095,0.0
K07096,0.6
K07098,0.0
K07102,0.19999999999999996
K07104,0.0
K07105,-1.0
K07106,-1.0
K07107,0.0
K07110,1.0
K07112,0.6
K07113,1.0
K07114,0.8
K07115,1.0
K07118,-0.6
K07120,1.0
K07121,-0.2
K07122,1.0
K07123,1.0
K07124,0.0
K07126,1.0
K07127,0.6
K07130,-0.6
K07133,0.6
K07137,0.4
K07139,-1.0
K07140,1.0
K07141,0.8
K07145,1.0
K07146,0.0
K07147,1.0
K07148,-0.8
K07149,-1.0
K07150,-1.0
K07152,0.0
K07154,1.0
K07155,1.0
K07156,0.4
K07157,1.0
K07160,1.0
K07165,0.8
K07167,0.0
K07168,1.0
K07171,-1.0
K07172,0.6
K07173,-1.0
K07175,-1.0
K07176,-1.0
K07177,-1.0
K07180,1.0
K07181,-1.0
K07182,1.0
K07183,1.0
K07184,-0.4
K07192,0.0
K07213,-1.0
K07215,1.0
K07217,-0.2
K07218,0.19999999999999996
K07220,1.0
K07222,0.6
K07223,-0.2
K07224,0.39999999999999997
K07225,1.0
K07226,1.0
K07228,-1.0
K07229,1.0
K07231,1.0
K07232,1.0
K07238,-1.0
K07240,-0.19999999999999996
K07245,0.6
K07246,0.8
K07250,1.0
K07251,0.0
K07257,0.2
K07258,0.0
K07260,-0.8
K07261,1.0
K07263,0.0
K07270,0.4
K07272,0.2
K07273,1.0
K07274,1.0
K07277,1.0
K07278,0.8
K07280,-0.4
K07282,-1.0
K07284,0.0
K07289,0.8
K07300,1.0
K07301,-1.0
K07302,0.8
K07303,0.6
K07304,1.0
K07305,1.0
K07306,-0.2
K07307,-0.2
K07309,-0.2
K07312,-0.2
K07313,0.0
K07315,1.0
K07317,0.8
K07319,0.2
K07322,-0.8
K07326,0.39999999999999997
K07334,0.2
K07335,0.0
K07338,1.0
K07340,0.0
K07341,1.0
K07343,1.0
K07344,0.19999999999999996
K07345,-0.2
K07347,-0.2
K07348,-0.2
K07351,-0.2
K07354,-0.2
K07369,1.0
K07387,-0.2
K07390,1.0
K07391,0.8
K07393,0.8
K07396,0.0
K07397,0.0
K07399,-1.0
K07401,1.0
K07402,1.0
K07403,-0.4
K07404,0.39999999999999997
K07406,1.0
K07407,-0.6
K07432,0.2
K07441,1.0
K07444,-1.0
K07447,0.0
K07448,0.0
K07449,-1.0
K07451,0.0
K07452,0.6
K07453,-0.4
K07454,0.39999999999999997
K07455,-0.4
K07456,-1.0
K07458,-0.19999999999999996
K07459,0.19999999999999996
K07460,1.0
K07461,-0.20000000000000007
K07462,0.0
K07464,-0.4
K07471,0.2
K07473,0.6
K07474,0.0
K07478,0.0
K07481,0.39999999999999997
K07482,0.6
K07483,0.0
K07484,1.0
K07485,0.0
K07486,1.0
K07487,-0.4
K07490,-0.2
K07491,-0.4
K07492,0.8
K07493,0.6
K07494,1.0
K07495,0.4
K07496,-1.0
K07497,0.0
K07498,1.0
K07499,0.8
K07502,-1.0
K07503,0.2
K07504,0.2
K07505,0.2
K07506,0.4
K07507,0.8
K07511,0.8
K07512,1.0
K07516,-1.0
K07533,-1.0
K07535,1.0
K07552,0.8
K07556,1.0
K07559,1.0
K07560,-1.0
K07566,0.0
K07568,0.0
K07570,-1.0
K07571,-1.0
K07574,-1.0
K07576,0.8
K07577,1.0
K07584,-1.0
K07586,-1.0
K07590,-1.0
K07636,0.0
K07637,1.0
K07638,0.8
K07640,0.8
K07641,0.4
K07642,0.0
K07644,1.0
K07645,0.8
K07646,0.8
K07649,1.0
K07650,-0.6
K07651,-1.0
K07652,0.0
K07657,0.8
K07658,-0.19999999999999996
K07659,1.0
K07660,1.0
K07662,0.8
K07663,0.4
K07665,0.6
K07666,1.0
K07667,0.6
K07668,0.0
K07671,0.2
K07675,0.4
K07677,-0.2
K07678,0.4
K07679,0.6
K07684,1.0
K07686,0.8
K07689,-0.2
K07692,-1.0
K07693,-0.2
K07696,0.0
K07697,0.2
K07698,0.4
K07699,-1.0
K07705,-1.0
K07708,0.8
K07709,1.0
K07712,1.0
K07713,1.0
K07715,-0.2
K07716,1.0
K07718,0.0
K07720,-1.0
K07723,-1.0
K07724,0.2
K07725,0.8
K07726,-0.2
K07727,-0.4
K07728,0.2
K07729,-0.6
K07733,0.0
K07734,-1.0
K07735,1.0
K07736,0.0
K07738,0.0
K07741,-0.4
K07742,0.0
K07746,1.0
K07751,-0.2
K07755,-0.6
K07763,0.2
K07766,0.4
K07770,-1.0
K07773,-0.2
K07774,1.0
K07775,-0.8
K07776,-0.8
K07777,-1.0
K07778,-0.2
K07782,0.8
K07785,-0.2
K07787,0.0
K07789,1.0
K07791,-0.2
K07792,-0.2
K07793,1.0
K07794,1.0
K07795,1.0
K07797,-0.2
K07798,0.0
K07799,1.0
K07807,0.4
K07810,0.8
K07814,-1.0
K07816,-0.8
K07823,1.0
K07979,-1.0
K08138,-0.2
K08151,0.19999999999999996
K08152,-1.0
K08153,0.0
K08159,-0.2
K08161,0.0
K08162,-1.0
K08163,-0.2
K08164,-0.2
K08166,0.0
K08167,-0.2
K08169,0.6
K08172,1.0
K08173,0.2
K08174,0.4
K08177,0.4
K08178,1.0
K08191,-0.2
K08194,0.19999999999999996
K08217,0.0
K08219,1.0
K08221,0.4
K08223,1.0
K08224,1.0
K08225,1.0
K08234,0.0
K08254,-0.2
K08255,-0.6
K08261,1.0
K08264,-0.2
K08265,-0.6
K08281,0.0
K08282,0.8
K08295,0.4
K08296,1.0
K08297,-0.2
K08299,1.0
K08300,0.8
K08301,-1.0
K08302,-0.2
K08303,-1.0
K08304,0.0
K08305,0.8
K08306,-0.2
K08307,0.2
K08308,-0.2
K08309,0.0
K08311,1.0
K08313,-0.2
K08314,-0.8
K08316,0.0
K08317,-1.0
K08319,1.0
K08320,0.6
K08326,-0.2
K08344,1.0
K08348,-0.2
K08351,0.4
K08352,1.0
K08355,-0.6
K08363,-0.2
K08364,-0.4
K08365,0.6
K08369,1.0
K08372,-1.0
K08482,1.0
K08483,0.0
K08484,1.0
K08591,0.0
K08602,0.0
K08640,1.0
K08641,1.0
K08646,0.2
K08651,-0.8
K08678,1.0
K08679,0.0
K08680,-1.0
K08681,-1.0
K08683,1.0
K08693,-0.2
K08713,0.20000000000000007
K08717,-0.2
K08720,0.8
K08722,-1.0
K08723,-0.8
K08724,-1.0
K08726,1.0
K08738,1.0
K08744,0.0
K08758,-0.2
K08869,-0.2
K08884,0.4
K08963,-1.0
K08964,-1.0
K08965,-1.0
K08966,-1.0
K08967,-1.0
K08968,-1.0
K08969,-1.0
K08970,1.0
K08973,1.0
K08974,-1.0
K08976,-1.0
K08977,-1.0
K08978,0.8
K08981,-1.0
K08984,-1.0
K08987,-0.8
K08989,-0.8
K08990,1.0
K08992,1.0
K08995,0.6
K08997,0.0
K08998,0.0
K09001,1.0
K09003,1.0
K09004,0.2
K09005,1.0
K09007,-1.0
K09008,1.0
K09012,0.8
K09013,0.0
K09014,0.0
K09015,0.0
K09017,0.0
K09020,0.0
K09022,1.0
K09023,0.2
K09024,1.0
K09027,0.6
K09117,0.0
K09123,0.8
K09125,0.0
K09131,1.0
K09133,0.2
K09136,-0.2
K09137,0.2
K09143,0.4
K09144,0.6000000000000001
K09145,-1.0
K09159,1.0
K09160,1.0
K09167,-1.0
K09384,-0.8
K09386,1.0
K09456,1.0
K09457,0.0
K09458,0.0
K09461,0.2
K09470,1.0
K09471,0.0
K09472,1.0
K09474,1.0
K09475,-0.2
K09525,0.2
K09607,-1.0
K09628,0.4
K09645,0.6
K09666,0.2
K09667,0.0
K09681,1.0
K09682,-1.0
K09684,0.6
K09685,-1.0
K09690,0.6
K09691,0.8
K09692,-1.0
K09693,-1.0
K09694,1.0
K09695,1.0
K09696,-0.2
K09698,-1.0
K09699,1.0
K09701,1.0
K09702,0.0
K09703,1.0
K09705,1.0
K09710,0.0
K09747,0.0
K09748,0.0
K09753,0.4
K09759,0.2
K09760,1.0
K09761,0.0
K09762,-1.0
K09763,-0.8
K09766,-1.0
K09767,-1.0
K09768,1.0
K09769,0.0
K09770,-1.0
K09771,1.0
K09772,-1.0
K09773,0.0
K09774,1.0
K09775,-1.0
K09780,1.0
K09781,1.0
K09786,1.0
K09787,-1.0
K09791,1.0
K09793,-1.0
K09794,1.0
K09795,1.0
K09796,1.0
K09798,1.0
K09799,1.0
K09800,0.8
K09803,0.4
K09806,1.0
K09807,0.0
K09808,0.0
K09810,0.19999999999999996
K09811,0.0
K09812,0.0
K09813,-1.0
K09815,0.0
K09816,0.0
K09817,0.0
K09823,1.0
K09825,-1.0
K09826,1.0
K09835,-1.0
K09857,-0.2
K09862,1.0
K09882,1.0
K09883,1.0
K09888,0.0
K09893,-0.2
K09897,-0.2
K09898,-0.2
K09903,0.0
K09910,-0.2
K09912,-0.2
K09919,1.0
K09922,1.0
K09924,1.0
K09926,1.0
K09927,1.0
K09928,1.0
K09929,0.2
K09930,0.4
K09936,0.0
K09942,-1.0
K09945,1.0
K09946,1.0
K09947,1.0
K09948,1.0
K09949,1.0
K09950,1.0
K09951,-0.4
K09955,1.0
K09956,1.0
K09958,1.0
K09959,0.0
K09960,0.2
K09961,0.2
K09962,-0.4
K09963,-1.0
K09964,0.2
K09967,1.0
K09969,1.0
K09970,1.0
K09971,1.0
K09972,1.0
K09973,1.0
K09975,1.0
K09976,-1.0
K09979,-0.2
K09980,0.2
K09982,1.0
K09983,1.0
K09984,0.8
K09985,1.0
K09986,1.0
K09987,1.0
K09988,1.0
K09991,1.0
K09992,1.0
K09994,0.0
K10001,0.4
K10002,-0.2
K10003,-0.2
K10009,0.0
K10010,1.0
K10012,1.0
K10018,1.0
K10019,1.0
K10020,1.0
K10021,1.0
K10022,1.0
K10023,1.0
K10026,0.0
K10027,-1.0
K10036,0.2
K10037,0.2
K10039,1.0
K10111,1.0
K10112,0.0
K10117,0.4
K10118,0.4
K10119,0.4
K10120,1.0
K10125,1.0
K10126,1.0
K10133,0.6
K10188,1.0
K10189,1.0
K10190,1.0
K10191,1.0
K10192,1.0
K10193,1.0
K10208,-1.0
K10209,-1.0
K10210,-1.0
K10213,1.0
K10218,1.0
K10220,0.2
K10221,0.8
K10227,1.0
K10228,1.0
K10229,1.0
K10231,-0.6
K10232,1.0
K10233,1.0
K10234,1.0
K10235,1.0
K10236,1.0
K10237,1.0
K10238,0.4
K10240,-1.0
K10241,-1.0
K10242,-1.0
K10255,0.0
K10300,0.2
K10398,1.0
K10421,-0.4
K10439,0.4
K10440,0.4
K10441,0.4
K10533,0.6
K10535,0.2
K10537,1.0
K10538,1.0
K10539,1.0
K10543,1.0
K10544,1.0
K10545,1.0
K10546,1.0
K10547,1.0
K10548,1.0
K10552,1.0
K10553,1.0
K10554,1.0
K10559,1.0
K10560,1.0
K10561,1.0
K10562,1.0
K10563,0.0
K10564,1.0
K10565,1.0
K10676,0.6
K10677,0.6
K10679,-1.0
K10680,0.0
K10709,0.2
K10716,-0.19999999999999996
K10718,-0.6
K10742,0.8
K10747,1.0
K10762,-0.2
K10763,1.0
K10764,1.0
K10773,-0.19999999999999996
K10777,1.0
K10778,1.0
K10798,0.4
K10804,0.0
K10805,1.0
K10806,1.0
K10820,1.0
K10823,-0.8
K10829,1.0
K10831,1.0
K10834,1.0
K10841,0.2
K10843,0.2
K10857,0.39999999999999997
K10907,0.0
K10914,0.0
K10917,-1.0
K10937,-0.2
K10947,0.0
K10979,1.0
K11003,0.8
K11004,0.8
K11005,1.0
K11016,0.4
K11022,-1.0
K11062,-0.19999999999999996
K11063,-0.6
K11065,-1.0
K11066,0.8
K11068,0.0
K11069,-0.4
K11070,0.0
K11071,0.0
K11072,-0.4
K11073,1.0
K11074,1.0
K11075,1.0
K11076,1.0
K11077,0.6
K11078,0.6
K11079,0.6
K11080,0.6
K11081,-0.2
K11082,-0.2
K11083,-0.2
K11084,-0.2
K11085,0.8
K11103,1.0
K11105,0.0
K11107,-0.2
K11127,1.0
K11144,-1.0
K11145,-1.0
K11150,0.6
K11153,1.0
K11162,0.8
K11163,0.8
K11175,-0.4
K11177,0.8
K11178,0.8
K11183,-0.2
K11206,1.0
K11208,1.0
K11209,1.0
K11210,-0.6
K11211,-0.2
K11212,-1.0
K11249,0.0
K11263,0.2
K11265,0.2
K11352,1.0
K11354,1.0
K11355,1.0
K11357,1.0
K11381,0.4
K11383,0.0
K11407,1.0
K11438,0.2
K11443,1.0
K11472,1.0
K11473,0.4
K11475,0.2
K11477,0.6
K11527,0.0
K11529,1.0
K11530,0.0
K11531,0.4
K11534,0.8
K11535,-0.2
K11604,0.2
K11605,0.4
K11606,0.4
K11607,0.4
K11617,-1.0
K11618,0.0
K11619,-1.0
K11620,-1.0
K11621,-1.0
K11622,-1.0
K11624,1.0
K11626,-1.0
K11631,-0.8
K11632,-0.4
K11645,1.0
K11685,-0.2
K11689,0.6
K11690,1.0
K11693,-1.0
K11711,0.8
K11717,0.0
K11719,1.0
K11720,0.6
K11734,-0.2
K11741,0.0
K11744,1.0
K11745,0.2
K11747,0.8
K11748,0.2
K11749,0.0
K11750,-0.2
K11751,-0.8
K11752,0.0
K11753,0.0
K11754,0.0
K11755,-0.8
K11788,1.0
K11811,1.0
K11815,-0.8
K11844,0.4
K11890,0.4
K11891,0.2
K11892,0.4
K11893,0.4
K11894,1.0
K11895,0.4
K11896,0.4
K11897,0.4
K11898,0.4
K11899,0.4
K11900,0.4
K11901,0.4
K11902,0.4
K11903,0.4
K11904,0.6
K11906,0.2
K11907,0.4
K11911,-0.2
K11913,0.2
K11921,0.4
K11922,-0.6
K11925,-1.0
K11927,1.0
K11928,-1.0
K11931,0.6
K11936,-1.0
K11937,-0.6
K11938,-0.2
K11939,1.0
K11940,1.0
K11959,1.0
K11960,1.0
K11961,1.0
K11962,1.0
K11963,1.0
K11991,0.0
K11993,1.0
K12056,-0.2
K12062,0.6
K12063,-0.4
K12069,-0.2
K12072,-0.2
K12113,-0.2
K12132,-0.8
K12137,0.6
K12138,0.4
K12140,0.4
K12141,0.4
K12152,-0.2
K12211,1.0
K12235,0.2
K12243,0.2
K12251,0.2
K12253,-0.2
K12255,0.2
K12256,1.0
K12257,0.4
K12259,0.6
K12262,1.0
K12263,-0.8
K12266,-0.2
K12267,-1.0
K12283,0.0
K12284,0.2
K12285,-0.4
K12289,-0.2
K12308,0.19999999999999996
K12343,0.2
K12368,1.0
K12369,1.0
K12370,1.0
K12371,1.0
K12372,1.0
K12373,1.0
K12445,-1.0
K12446,-0.2
K12448,0.19999999999999996
K12478,0.8
K12500,-0.2
K12506,1.0
K12510,1.0
K12511,1.0
K12513,1.0
K12514,0.4
K12515,1.0
K12518,-0.2
K12519,-0.2
K12521,-0.2
K12524,-0.2
K12525,-0.2
K12536,1.0
K12537,1.0
K12541,-0.2
K12546,0.4
K12547,1.0
K12548,1.0
K12573,0.0
K12574,0.0
K12583,1.0
K12658,0.8
K12660,-0.2
K12661,-0.2
K12678,1.0
K12685,0.8
K12687,0.2
K12710,0.4
K12743,0.2
K12941,1.0
K12944,-0.4
K12945,1.0
K12953,-0.19999999999999996
K12960,0.0
K12961,0.2
K12972,0.4
K12974,-0.2
K12976,0.6
K12978,1.0
K12980,1.0
K12987,0.4
K12988,0.0
K12989,1.0
K12990,0.2
K12997,0.4
K12998,-0.4
K13002,0.4
K13004,-0.2
K13010,1.0
K13012,0.19999999999999996
K13015,1.0
K13017,1.0
K13018,1.0
K13020,1.0
K13021,0.8
K13038,0.0
K13040,-0.2
K13052,-1.0
K13075,1.0
K13255,0.8
K13274,-1.0
K13277,-1.0
K13278,-0.2
K13283,0.0
K13292,0.0
K13300,-1.0
K13307,0.2
K13384,0.4
K13408,-0.2
K13409,-0.2
K13412,0.6
K13444,0.8
K13448,1.0
K13459,0.2
K13481,1.0
K13482,1.0
K13483,0.8
K13485,1.0
K13487,0.2
K13497,-0.2
K13503,1.0
K13529,0.8
K13530,-0.4
K13533,0.8
K13540,1.0
K13541,0.4
K13572,1.0
K13573,0.0
K13581,1.0
K13582,1.0
K13583,1.0
K13584,1.0
K13587,1.0
K13588,1.0
K13589,1.0
K13590,0.0
K13592,1.0
K13598,1.0
K13599,1.0
K13622,1.0
K13623,1.0
K13626,-1.0
K13628,0.0
K13629,-0.2
K13633,1.0
K13637,1.0
K13638,1.0
K13639,1.0
K13640,0.6
K13641,1.0
K13642,0.8
K13643,1.0
K13652,1.0
K13653,0.4
K13654,0.6
K13657,1.0
K13662,1.0
K13663,-1.0
K13668,1.0
K13670,0.2
K13684,-0.6
K13688,1.0
K13693,1.0
K13694,0.2
K13702,1.0
K13730,-0.4
K13734,-1.0
K13735,-0.2
K13770,-1.0
K13771,0.0
K13772,1.0
K13774,-0.2
K13786,1.0
K13788,0.0
K13797,0.8
K13799,-1.0
K13815,0.8
K13821,0.0
K13829,1.0
K13853,-1.0
K13874,0.8
K13875,1.0
K13876,1.0
K13877,1.0
K13892,1.0
K13893,1.0
K13894,1.0
K13895,1.0
K13896,1.0
K13926,0.8
K13936,1.0
K13953,0.8
K13963,0.8
K13967,-0.2
K13979,1.0
K13985,0.0
K13993,0.0
K13995,0.8
K13997,0.2
K14052,0.0
K14054,-0.8
K14055,0.8
K14056,0.2
K14057,1.0
K14058,1.0
K14059,0.4
K14060,-0.2
K14061,1.0
K14063,1.0
K14085,1.0
K14136,0.4
K14153,0.4
K14155,-1.0
K14159,1.0
K14160,1.0
K14161,1.0
K14162,1.0
K14163,-0.2
K14188,0.6
K14189,0.8
K14194,-0.4
K14195,-0.4
K14205,0.0
K14208,1.0
K14256,1.0
K14259,1.0
K14261,1.0
K14273,1.0
K14274,-1.0
K14286,1.0
K14333,0.6
K14335,-0.2
K14340,0.39999999999999997
K14347,1.0
K14392,-0.2
K14393,-0.6
K14405,0.8
K14415,-1.0
K14422,1.0
K14440,-0.2
K14445,0.0
K14451,1.0
K14481,-0.2
K14540,-1.0
K14584,1.0
K14588,-0.2
K14597,-1.0
K14598,-1.0
K14633,0.8
K14645,0.8
K14647,0.2
K14652,0.0
K14654,1.0
K14657,1.0
K14658,1.0
K14659,1.0
K14660,1.0
K14661,1.0
K14665,-1.0
K14666,1.0
K14672,0.2
K14673,1.0
K14682,-0.2
K14692,0.2
K14727,1.0
K14731,1.0
K14733,1.0
K14742,0.0
K14761,-1.0
K14763,0.2
K14819,0.2
K14952,-0.8
K14974,0.6
K14977,1.0
K14979,0.2
K14980,1.0
K14981,1.0
K14986,1.0
K14987,0.8
K14998,1.0
K15011,1.0
K15012,1.0
K15034,1.0
K15051,-0.2
K15054,0.2
K15055,0.0
K15057,0.19999999999999996
K15066,0.4
K15125,0.39999999999999997
K15241,0.2
K15256,0.8
K15268,0.0
K15269,1.0
K15270,0.8
K15342,-0.6
K15357,0.6
K15359,0.2
K15368,-0.2
K15371,1.0
K15460,0.0
K15461,0.6
K15475,1.0
K15509,0.4
K15510,-0.4
K15518,-1.0
K15519,-1.0
K15520,0.0
K15524,-0.2
K15532,1.0
K15537,0.0
K15539,-0.4
K15546,0.2
K15548,0.2
K15549,1.0
K15550,0.2
K15551,1.0
K15552,1.0
K15553,1.0
K15554,1.0
K15555,1.0
K15576,1.0
K15577,1.0
K15578,1.0
K15580,0.0
K15581,0.0
K15582,0.0
K15583,0.0
K15586,-0.2
K15599,0.8
K15629,-0.6
K15633,-1.0
K15634,-0.6000000000000001
K15640,-1.0
K15658,0.2
K15660,0.2
K15670,0.2
K15719,1.0
K15721,-0.2
K15725,0.6000000000000001
K15726,-0.2
K15727,-0.2
K15729,0.2
K15735,1.0
K15736,0.8
K15738,0.0
K15770,-1.0
K15771,-1.0
K15772,-1.0
K15773,1.0
K15777,0.6
K15779,-0.2
K15780,-1.0
K15782,1.0
K15783,0.8
K15784,1.0
K15785,0.8
K15786,0.8
K15830,0.4
K15832,0.4
K15835,-0.6
K15856,0.2
K15861,1.0
K15866,0.0
K15897,0.2
K15913,0.8
K15915,-0.6
K15919,1.0
K15921,-0.2
K15923,0.8
K15927,0.2
K15932,1.0
K15941,1.0
K15945,0.6
K15970,0.2
K15973,0.0
K15974,0.0
K15975,0.0
K15976,-0.8
K15977,0.6
K15983,-0.2
K15984,-1.0
K15986,-1.0
